siteID	coverage1	coverage2	coverage3	coverage4	coverage5	coverage6	coverage7	coverage8	coverage9	coverage10	coverage11	coverage12	coverage13	coverage14	coverage15	coverage16	coverage17	coverage18
Contig87649_12124	80	37	78	61	64	56	79	60	65	69	82	27	79	89	81	82	56	59
Contig87649_12132	67	22	64	51	49	40	66	48	48	59	76	21	65	72	68	74	47	44
Contig87649_12135	62	22	62	38	48	40	60	46	45	58	68	22	61	69	66	69	36	43
Contig87649_12140	51	19	55	33	28	36	54	39	38	39	59	20	52	56	57	61	45	26
Contig87822_70	21	12	13	11	14	14	20	18	12	34	49	16	47	28	40	37	28	18
Contig87822_79	20	15	14	15	17	12	32	20	0	39	49	18	44	29	42	28	39	17
Contig87822_103	11	17	12	18	15	11	18	20	10	44	57	24	48	31	37	46	37	23
Contig87822_108	22	17	26	28	11	12	19	29	14	48	61	24	48	37	48	55	46	13
Contig87822_130	29	14	30	28	10	22	19	27	28	53	65	30	53	52	66	55	53	34
Contig87822_166	17	13	18	22	13	12	24	21	18	30	34	14	33	33	32	50	24	22
Contig87822_175	19	15	23	25	14	13	27	20	20	32	33	15	31	33	27	35	24	28
Contig87822_8814	25	11	16	21	13	16	35	34	17	41	55	17	48	46	52	49	31	33
Contig87822_8824	15	0	13	20	14	11	20	31	17	41	47	14	43	47	45	47	30	25
Contig87862_522	36	33	28	18	14	27	33	13	14	37	15	24	50	32	19	54	19	35
Contig87862_535	32	17	11	11	11	16	25	0	14	13	14	14	36	22	11	44	0	17
Contig87869_3664	15	11	10	10	11	15	12	11	14	15	11	13	16	16	11	12	13	13
Contig87869_3681	18	15	15	17	15	21	16	18	20	18	17	18	23	23	16	17	15	18
Contig87873_9874	18	11	34	33	18	11	30	11	30	35	49	22	45	53	52	44	37	37
Contig87873_9879	14	10	27	26	13	10	25	0	18	29	40	11	37	47	44	34	32	22
Contig87873_9910	20	17	28	21	19	13	23	24	33	25	34	22	32	36	34	31	32	26
Contig87913_1239	18	0	11	14	13	10	14	12	26	30	46	0	30	36	37	43	30	26
Contig87926_514	17	10	12	10	11	0	27	15	18	32	38	12	35	36	32	31	18	14
Contig87926_519	21	14	16	23	13	0	29	31	23	37	44	17	42	43	34	38	30	14
Contig87926_527	25	17	19	23	15	0	28	19	20	35	37	17	40	30	39	31	31	17
Contig87926_563	13	13	10	33	16	10	16	12	16	25	32	0	39	35	39	37	18	16
Contig87926_581	12	14	14	21	18	13	21	19	18	28	24	14	33	37	26	37	26	14
Contig87926_609	21	22	15	21	11	0	12	16	31	28	35	22	36	35	34	25	25	20
Contig87951_7033	13	11	13	15	0	12	15	12	12	17	22	13	29	20	24	27	16	0
Contig87963_9142	21	0	18	16	15	10	23	20	18	12	28	10	20	31	25	23	23	14
Contig87963_9249	0	15	15	16	12	13	19	10	22	23	22	13	37	29	32	41	17	17
Contig87963_9251	0	14	18	17	13	15	18	11	24	24	23	16	34	30	24	38	22	21
Contig87997_4594	12	15	10	10	14	12	14	12	13	14	10	18	25	30	11	20	15	17
Contig8804_610	13	10	11	11	10	12	0	11	11	21	30	19	22	20	23	30	18	21
Contig88040_968	22	14	22	15	11	12	26	30	25	37	35	13	40	33	37	43	31	29
Contig88071_1774	11	0	13	14	10	10	10	14	18	19	25	0	23	26	21	20	23	16
Contig88081_3269	25	24	25	12	13	12	27	18	30	30	10	11	15	39	38	35	15	14
Contig88081_3274	29	24	25	11	12	11	23	17	29	31	10	13	15	38	38	36	16	13
Contig88081_3381	17	16	12	12	10	0	13	20	15	23	13	0	20	41	41	39	37	12
Contig88081_3402	39	34	33	38	12	17	23	42	48	64	28	11	38	73	66	61	49	25
Contig88081_3420	31	28	29	27	25	11	34	36	36	47	15	0	27	52	45	54	36	25
Contig88101_719	12	10	13	17	14	0	29	16	18	39	18	15	35	21	22	39	20	13
Contig88172_2575	17	18	20	19	16	14	15	17	17	20	23	18	20	17	21	19	21	16
Contig88172_2578	18	18	18	21	15	15	17	16	17	21	20	18	20	18	22	18	21	18
Contig88172_2581	18	18	20	19	16	15	17	16	15	21	24	16	21	18	20	20	20	19
Contig88189_2127	16	14	15	18	0	10	11	15	14	17	19	12	24	29	21	21	17	13
Contig88265_6597	11	12	13	10	15	13	14	17	0	14	12	13	13	14	0	13	14	15
Contig88265_6599	10	11	13	11	14	14	14	17	0	14	13	13	13	13	0	13	14	15
Contig88345_584	10	0	13	18	11	10	12	12	19	0	18	15	22	36	25	21	27	17
Contig88345_614	10	0	20	12	10	12	14	16	26	10	34	11	31	36	24	38	16	14
Contig88345_743	13	14	12	10	11	14	17	14	11	31	38	18	39	48	0	41	23	14
Contig88381_23	13	25	25	25	10	11	26	21	30	42	39	22	32	40	30	36	31	22
Contig88381_90	0	10	22	20	22	10	10	11	23	33	22	0	30	38	11	31	24	22
Contig88414_1958	13	12	12	13	10	0	15	13	15	18	24	13	18	22	24	25	23	16
Contig88414_1982	14	14	14	13	16	0	16	11	15	0	21	10	18	34	21	42	14	11
Contig88493_2258	11	13	25	29	22	0	26	29	24	37	57	16	35	21	28	43	44	32
Contig88514_1151	17	19	14	12	13	11	12	16	15	19	13	16	20	19	22	18	12	16
Contig88556_2114	19	10	13	17	0	12	14	16	15	23	30	12	36	39	41	27	15	13
Contig88718_6214	31	15	26	37	12	12	29	29	36	55	34	23	47	44	53	50	34	35
Contig88718_6220	28	14	18	33	21	10	31	27	32	51	34	13	41	46	54	46	32	34
Contig88718_6242	15	0	11	21	13	10	14	21	12	31	20	11	32	37	39	40	15	15
Contig88718_6256	19	16	32	27	16	14	21	15	31	18	41	17	38	53	43	50	29	20
Contig88718_6365	16	10	13	16	10	10	15	14	16	18	18	15	18	25	20	21	15	16
Contig88718_6369	14	11	11	14	10	10	12	13	16	19	16	16	14	25	17	23	15	15
Contig88742_880	11	10	11	10	17	0	22	17	26	34	54	12	37	42	54	37	36	14
Contig88749_12076	19	16	16	12	15	12	12	15	17	34	22	11	31	21	25	21	19	22
Contig88749_12099	18	15	10	17	11	0	17	15	13	47	40	16	33	39	42	24	35	29
Contig88749_12111	20	20	15	31	13	11	21	19	16	47	44	31	40	41	40	29	42	31
Contig88749_12145	13	17	14	34	11	0	18	14	26	45	39	14	34	43	48	48	36	30
Contig88749_12158	26	26	25	30	12	0	30	12	31	42	42	26	36	46	45	51	32	27
Contig88749_12182	28	17	13	26	15	18	20	14	33	21	49	13	37	49	54	53	32	17
Contig88749_12193	12	13	14	30	14	10	18	13	17	20	38	13	38	41	51	50	35	15
Contig88749_12196	11	11	12	31	12	0	19	11	19	21	39	12	40	43	48	49	36	16
Contig88749_12226	12	0	26	33	21	10	29	31	31	42	44	13	39	42	41	36	43	35
Contig88749_12243	22	12	24	27	0	11	21	27	32	23	41	0	36	39	32	36	32	24
Contig88769_2208	22	17	10	15	12	0	26	21	20	18	15	17	22	12	14	16	11	21
Contig88769_2214	22	17	13	14	13	0	26	24	20	21	16	19	27	13	17	17	12	24
Contig88788_4747	16	19	24	20	0	13	17	21	18	20	20	18	20	27	27	24	20	15
Contig88788_4769	22	25	20	19	16	16	20	20	19	18	15	17	28	28	39	34	25	19
Contig88788_4778	19	17	19	17	15	17	19	21	17	16	12	20	29	26	25	32	24	18
Contig88788_4789	16	14	11	10	10	12	10	11	11	13	0	16	20	28	18	17	19	12
Contig888_28544	11	17	10	14	15	0	14	11	15	12	13	14	12	22	20	24	26	16
Contig88948_13484	17	19	19	12	14	12	14	12	27	10	0	18	13	17	14	17	12	19
Contig88948_14609	14	13	13	13	13	0	14	14	22	14	11	0	16	21	15	15	15	13
Contig88988_7851	26	23	15	25	10	18	12	15	17	10	0	10	12	21	12	17	14	21
Contig89062_3292	20	26	18	17	21	12	17	17	14	15	0	22	21	20	13	16	19	18
Contig89062_3295	17	27	19	18	19	23	17	16	13	14	0	20	22	29	15	28	18	29
Contig89071_5049	37	38	39	34	29	34	41	30	45	30	34	33	33	38	33	29	32	40
Contig89088_1148	27	23	25	23	14	20	29	28	30	33	39	22	30	33	37	34	34	27
Contig89088_1168	46	39	40	45	38	35	46	49	55	68	68	43	59	50	65	65	58	47
Contig89088_1177	26	20	17	24	16	10	31	22	36	49	49	26	44	29	49	43	34	26
Contig89088_4138	29	29	29	25	26	30	34	33	37	43	45	29	38	38	41	40	34	37
Contig89088_4147	45	37	41	39	32	39	51	43	50	57	61	38	56	53	57	56	46	46
Contig89088_4267	23	24	24	21	22	20	24	25	24	29	31	21	31	24	28	26	27	26
Contig89088_4275	30	26	26	29	25	23	29	29	29	35	38	24	39	32	37	36	34	30
Contig89088_4362	16	15	16	14	15	14	21	19	20	24	21	14	21	17	22	18	19	17
Contig89142_4426	14	13	17	10	12	0	17	14	11	15	19	11	20	19	18	19	19	16
Contig89142_5015	18	10	12	14	19	14	20	13	18	10	10	12	19	19	17	13	20	20
Contig89283_1220	23	10	0	12	10	17	14	20	42	23	27	28	45	16	49	49	28	15
Contig89283_1232	35	13	0	17	15	20	16	21	40	26	28	32	51	20	69	51	30	20
Contig89283_1244	35	16	10	20	12	15	13	23	35	25	21	34	43	25	65	55	36	16
Contig89283_1250	30	14	0	21	12	16	13	20	30	19	16	32	41	22	63	51	34	16
Contig89323_1267	63	64	54	58	66	51	61	56	54	24	17	59	43	62	45	44	39	48
Contig89323_1270	56	58	51	50	58	48	55	53	50	24	15	47	39	60	41	39	35	29
Contig89323_1294	19	21	17	17	20	17	21	18	18	10	10	21	14	22	17	16	13	16
Contig8938_3740	26	13	19	32	10	10	30	27	39	27	37	10	33	43	34	30	33	26
Contig8938_3744	29	11	18	36	11	0	29	26	39	28	38	22	37	41	35	27	32	26
Contig8938_3786	18	16	16	18	10	13	13	16	23	15	27	20	36	24	15	30	27	16
Contig8938_3795	17	15	12	14	10	12	12	19	17	16	23	17	25	32	14	26	28	13
Contig8938_3802	16	15	12	14	11	11	10	17	22	25	21	17	20	35	14	0	29	13
Contig8938_3832	20	14	11	15	11	12	12	13	18	0	17	17	15	18	18	14	18	18
Contig8938_3835	17	12	11	14	10	10	12	13	15	0	17	16	13	15	16	14	17	17
Contig89409_192	24	25	27	22	13	24	18	25	19	19	12	24	14	26	20	18	13	20
Contig89543_134	29	12	12	27	11	0	33	16	15	43	45	17	48	44	44	40	38	32
Contig89543_156	16	12	15	15	0	10	16	15	17	18	23	12	21	22	42	45	23	16
Contig89543_339	11	11	14	12	10	10	13	0	21	30	0	11	25	18	27	25	21	12
Contig89614_4162	12	11	16	15	16	0	16	12	13	13	12	11	23	33	27	25	20	20
Contig89663_791	21	26	23	21	25	20	19	22	31	19	12	25	19	21	19	16	20	21
Contig89801_73	25	0	13	30	12	10	24	10	28	31	13	16	31	35	41	37	24	16
Contig89801_110	12	0	10	21	14	13	25	22	24	12	13	11	26	29	32	29	13	16
Contig89801_165	0	10	14	14	16	11	14	11	30	13	12	11	30	17	33	17	33	14
Contig89868_895	20	13	14	21	13	17	18	19	21	23	22	13	22	23	20	21	20	21
Contig89868_914	15	14	15	18	13	13	20	16	21	17	20	13	20	21	21	20	13	14
Contig89868_2300	12	0	11	14	10	10	14	14	11	11	13	14	12	14	11	17	16	0
Contig89868_2313	14	10	10	11	10	13	17	13	0	12	15	16	15	20	12	15	17	12
Contig89969_2399	16	13	17	33	12	0	32	32	17	52	48	15	40	42	44	48	39	27
Contig89969_2416	16	13	23	35	16	12	26	30	25	58	54	17	48	47	46	61	49	29
Contig89969_2484	13	10	11	14	13	10	11	14	12	42	25	0	25	14	39	35	15	10
Contig89981_1833	15	16	15	10	12	0	13	16	12	15	13	0	23	31	26	19	12	13
Contig89981_1844	14	13	14	11	11	0	17	13	12	0	16	11	19	18	24	17	13	11
Contig89981_1859	16	11	16	14	11	10	14	11	15	19	16	16	25	25	30	31	19	15
Contig89981_1863	13	11	13	11	11	0	13	10	13	17	17	13	22	23	30	19	17	13
Contig89981_1873	17	18	18	16	12	12	20	14	19	24	21	16	30	33	36	29	21	23
Contig89981_1877	19	21	18	19	13	11	21	12	15	25	23	19	29	31	39	28	21	21
Contig89981_1913	12	11	14	13	0	12	10	13	11	19	12	12	23	24	21	32	18	15
Contig90247_707	19	20	12	24	20	22	21	16	23	22	18	16	14	25	23	22	19	16
Contig90264_1088	12	17	15	11	0	12	12	13	15	10	0	20	16	18	13	12	13	14
Contig90329_9356	28	10	16	27	0	12	13	11	12	15	27	13	34	38	32	57	18	20
Contig90368_2505	0	10	22	23	10	12	13	12	15	28	0	10	31	27	28	32	24	21
Contig90391_900	44	54	55	60	49	49	46	48	44	47	25	48	46	66	47	45	31	47
Contig904_12204	13	12	13	11	14	0	13	14	16	13	13	12	15	31	16	18	15	15
Contig90478_8485	35	44	0	15	34	15	50	52	49	71	73	46	65	71	41	72	37	56
Contig90478_8496	45	43	0	18	39	14	53	58	61	90	83	54	78	84	49	85	42	66
Contig90478_8498	41	47	0	16	35	15	58	55	54	86	85	54	76	88	50	85	43	62
Contig907_22481	26	27	22	24	25	10	25	27	23	29	0	29	34	28	13	28	34	29
Contig907_22486	25	24	0	25	25	10	25	28	25	34	0	26	33	20	23	26	36	26
Contig907_22504	14	24	12	24	14	14	25	11	29	32	0	24	29	22	28	10	28	24
Contig907_40793	21	11	0	25	14	13	27	23	25	35	14	24	31	40	37	29	30	27
Contig90702_804	16	12	18	19	18	17	15	19	15	16	0	16	17	14	15	20	20	15
Contig90702_809	15	13	17	16	17	13	15	18	15	12	0	17	13	12	16	17	17	17
Contig90702_838	13	13	11	12	15	0	15	14	16	13	0	17	14	14	18	12	19	16
Contig90702_2529	16	18	19	18	11	0	19	16	13	0	15	11	11	22	21	38	21	20
Contig90726_1216	14	12	0	15	13	10	12	12	11	12	15	0	29	28	35	33	19	14
Contig90726_1219	15	12	0	13	13	10	14	11	11	12	14	0	22	27	34	35	20	13
Contig90726_1223	14	10	10	12	11	0	13	12	10	13	18	0	20	26	28	18	17	14
Contig90762_513	27	13	19	31	12	10	34	27	34	32	66	11	43	55	65	64	41	32
Contig90762_550	14	14	25	22	0	10	15	13	12	19	47	0	37	41	49	40	21	10
Contig90762_567	16	13	23	18	0	10	14	12	11	18	40	0	39	42	52	50	23	16
Contig90762_606	12	10	12	12	0	11	13	15	13	15	35	10	30	31	33	40	15	12
Contig90762_792	13	17	16	14	12	0	15	13	14	11	21	0	15	23	19	26	16	12
Contig90769_2317	15	13	14	15	13	0	13	17	13	17	24	0	18	19	23	23	20	14
Contig90769_2390	11	15	14	25	14	0	16	16	23	30	32	18	28	36	46	42	30	24
Contig90769_2424	15	14	20	25	0	10	24	18	17	30	31	14	24	25	39	35	30	16
Contig90769_2433	19	19	26	29	10	13	28	23	21	31	37	20	27	24	40	40	36	17
Contig90793_5442	14	13	19	18	11	0	21	17	18	30	44	12	25	43	40	37	33	23
Contig90793_5444	13	12	29	17	10	0	19	16	18	27	43	13	23	44	39	41	30	25
Contig90813_1072	25	23	20	26	26	19	26	28	27	22	23	22	49	48	28	40	27	20
Contig90813_1083	23	23	22	29	25	21	32	29	29	23	26	21	34	37	28	33	30	27
Contig90813_1092	16	16	15	17	18	15	22	18	23	17	16	17	23	24	22	22	17	18
Contig90816_32316	13	12	11	16	0	10	14	12	20	23	31	11	21	25	27	24	12	10
Contig90848_3350	15	10	0	15	12	10	11	15	15	12	14	13	14	15	20	19	14	15
Contig90848_3362	11	12	12	13	11	10	13	13	11	14	15	15	17	0	15	19	10	15
Contig90867_9175	14	25	14	13	29	17	15	10	17	10	11	28	12	11	0	11	13	14
Contig90903_6040	11	25	27	25	10	0	30	30	26	13	47	0	33	46	43	50	33	13
Contig90912_2618	16	10	19	13	17	14	12	0	16	22	25	0	21	28	25	19	26	17
Contig90912_2656	16	15	22	13	13	14	13	14	25	17	16	13	17	35	39	37	22	12
Contig90912_2851	16	12	14	16	16	0	18	11	27	49	44	11	41	37	51	50	26	14
Contig90912_2937	19	12	19	19	13	14	24	32	18	46	51	25	43	38	41	54	39	31
Contig90912_2971	17	0	15	24	16	15	20	15	14	36	43	11	33	43	30	47	26	15
Contig90912_2983	20	12	18	24	14	13	21	20	15	24	34	14	28	43	32	48	27	20
Contig90912_3085	17	10	15	22	14	10	14	16	22	40	47	15	32	33	49	48	26	16
Contig90912_3088	17	12	15	21	15	11	12	16	14	39	45	12	34	28	48	47	27	17
Contig90912_3091	18	16	14	22	16	10	15	18	18	43	47	16	27	20	50	43	28	22
Contig90912_3100	19	16	15	20	17	13	21	19	22	30	35	16	26	20	44	42	33	21
Contig90912_3115	12	17	13	18	15	10	21	15	14	26	30	11	22	22	20	18	26	12
Contig90912_3247	14	11	10	14	0	10	33	30	20	37	49	10	36	39	42	54	37	25
Contig90912_3255	16	16	10	13	10	11	37	30	29	50	56	13	39	41	50	56	36	27
Contig90912_3349	31	15	31	15	10	10	13	25	13	56	49	25	38	59	46	59	36	34
Contig90912_3359	26	0	33	16	12	11	11	29	25	51	48	21	36	53	44	58	30	33
Contig90912_3385	10	13	12	13	12	10	15	20	14	44	42	10	33	45	34	39	33	21
Contig90912_3412	28	11	31	10	0	11	22	33	25	31	45	13	30	46	41	42	36	11
Contig90912_3414	26	14	32	10	0	11	23	31	29	31	46	21	32	51	49	45	39	20
Contig90923_732	21	15	13	10	0	10	19	14	11	15	15	17	20	34	26	36	14	16
Contig90925_1805	52	46	49	46	36	51	57	41	50	41	43	40	55	49	43	52	43	51
Contig90925_1886	37	32	33	32	15	38	39	22	47	19	35	17	36	39	32	54	34	27
Contig90925_1902	31	16	29	13	14	22	19	15	29	19	26	12	30	30	29	39	17	14
Contig90925_1956	14	12	13	17	0	13	13	11	16	16	15	0	13	19	13	18	15	10
Contig90925_1961	16	13	18	18	11	15	16	12	18	16	15	10	14	21	16	19	17	12
Contig90925_2021	31	15	15	12	10	13	29	15	11	14	19	0	17	18	29	32	20	11
Contig90925_2036	46	41	35	31	29	29	45	35	19	27	45	17	40	49	44	53	45	25
Contig90925_2047	21	20	15	16	14	16	33	13	16	11	21	15	28	35	18	34	20	11
Contig90976_3037	16	10	0	16	12	15	12	12	22	25	25	10	20	28	27	21	17	16
Contig90976_3062	22	0	15	19	12	10	17	15	24	27	43	11	21	25	24	28	23	17
Contig90976_3073	17	11	14	11	15	0	19	17	19	30	48	10	18	25	23	24	22	20
Contig90976_3115	25	11	20	19	13	18	21	18	24	22	52	0	28	34	39	49	23	18
Contig90976_3124	21	12	22	17	13	18	23	18	22	23	48	0	21	29	42	41	25	22
Contig90976_3129	19	0	19	16	13	16	20	19	17	22	45	0	23	26	36	42	23	19
Contig9118_591	20	15	17	16	10	0	14	18	20	27	29	13	20	31	30	28	24	20
Contig9118_809	14	13	16	18	0	11	18	37	15	40	56	12	24	51	41	47	31	21
Contig9118_962	28	21	16	26	11	0	24	26	24	39	46	0	42	47	48	48	34	27
Contig91228_282	13	10	12	13	11	0	14	15	15	0	30	11	14	18	17	18	22	12
Contig91307_824	13	10	14	21	13	0	13	14	11	19	32	0	25	26	35	23	16	15
Contig91308_4113	18	15	14	18	13	17	20	15	30	26	19	15	24	28	27	28	11	16
Contig91392_72	16	14	30	17	14	11	30	12	35	34	19	24	31	41	33	38	17	30
Contig91403_4456	18	10	19	18	13	12	17	11	17	13	21	11	27	30	27	30	14	11
Contig91409_8613	18	18	29	19	12	16	18	18	24	27	41	21	25	39	18	29	22	24
Contig91447_1378	20	21	23	30	14	20	24	23	26	33	28	20	26	40	30	22	33	28
Contig91447_1437	12	13	12	17	10	12	14	11	12	22	20	14	17	18	19	19	22	17
Contig91447_1460	11	12	14	18	13	14	17	11	14	20	23	18	19	19	20	23	22	16
Contig91454_1152	55	18	52	17	45	43	20	12	37	33	29	17	22	37	21	33	18	20
Contig915_12005	13	18	14	12	15	0	23	23	16	26	17	10	20	38	34	34	30	22
Contig915_12086	13	10	13	17	12	10	20	15	16	23	12	15	23	17	21	18	19	17
Contig915_15644	11	15	12	14	14	14	24	16	20	15	0	15	18	19	16	18	10	11
Contig915_16103	20	17	11	13	14	0	17	11	20	14	0	13	20	21	17	22	12	11
Contig915_20373	12	14	13	10	16	10	12	14	11	18	10	15	30	14	17	10	13	20
Contig91527_1057	15	16	0	16	14	12	18	18	12	21	27	0	18	25	29	28	26	22
Contig9158_7072	26	24	18	23	18	18	24	18	24	10	26	31	28	43	29	32	24	22
Contig9165_70	37	16	18	12	29	27	34	33	30	56	11	26	39	36	62	28	12	16
Contig9165_132	38	11	21	14	23	11	27	21	0	58	14	25	33	27	71	37	10	14
Contig9165_177	44	11	33	12	38	33	34	33	14	79	21	31	47	37	73	44	25	39
Contig9165_186	44	11	36	27	35	31	41	34	18	68	40	33	47	43	68	46	18	43
Contig9165_220	43	10	33	26	17	18	38	43	13	66	36	22	44	44	73	47	32	27
Contig9165_235	48	0	33	16	29	32	38	40	11	73	37	30	39	51	83	55	39	16
Contig9165_273	52	10	37	29	31	29	40	42	32	71	34	31	54	58	79	53	36	36
Contig9165_276	52	10	40	29	33	25	39	41	31	70	37	26	52	57	84	53	36	35
Contig9165_288	53	18	44	34	30	31	47	42	36	72	47	45	56	66	90	68	40	43
Contig9165_292	49	17	39	28	28	26	46	39	34	74	44	41	55	66	92	67	35	42
Contig9165_309	44	0	21	24	25	16	38	35	15	71	46	44	59	63	87	72	28	40
Contig9165_315	43	0	21	17	27	16	38	24	20	69	46	41	54	69	82	69	31	41
Contig9165_328	54	17	41	25	44	33	45	37	26	78	55	49	65	78	87	72	43	48
Contig9165_348	44	13	33	13	22	28	25	40	26	68	30	30	50	60	75	66	34	41
Contig9165_364	42	13	28	10	22	34	35	42	12	69	36	28	52	57	69	60	36	40
Contig9165_406	41	12	36	19	31	28	38	41	33	63	38	34	55	55	84	64	21	31
Contig9165_411	38	10	41	14	31	22	39	37	31	58	39	30	56	53	72	59	22	33
Contig9165_432	37	0	20	11	29	14	30	24	22	54	37	14	50	50	61	48	20	11
Contig9165_436	34	10	22	10	17	18	35	24	23	57	38	31	46	58	67	52	22	14
Contig9165_439	32	10	22	11	21	18	37	26	13	57	41	29	50	59	65	54	21	16
Contig9165_475	20	0	21	13	21	20	23	19	14	40	21	23	27	40	55	44	16	13
Contig9165_478	19	0	21	11	12	19	24	17	15	39	20	15	34	39	56	41	15	11
Contig9165_484	19	0	14	11	14	16	11	19	13	31	14	16	23	29	47	29	17	11
Contig9165_532	37	13	38	0	38	27	30	27	25	72	37	35	49	47	76	53	14	24
Contig9165_685	32	10	26	10	12	12	30	16	25	52	30	17	41	46	53	57	15	17
Contig9165_736	37	16	39	20	25	19	26	24	20	54	41	23	37	52	62	54	21	17
Contig9165_754	35	0	33	12	33	14	28	31	27	40	34	31	33	47	63	48	18	27
Contig9165_759	33	0	26	12	33	11	30	27	25	38	26	29	34	42	61	47	17	22
Contig9165_783	39	0	28	12	38	17	39	35	16	51	41	38	60	62	77	70	22	30
Contig9165_787	43	12	33	13	40	19	42	44	19	55	38	40	69	70	87	72	23	37
Contig9165_801	50	11	37	12	42	27	40	36	14	57	40	36	65	67	83	70	32	35
Contig9165_810	35	11	32	14	38	22	34	31	13	48	31	30	50	60	75	54	28	29
Contig9165_814	36	11	29	14	34	26	37	31	16	47	32	28	46	57	75	54	19	28
Contig9165_858	44	0	26	12	17	12	32	27	22	39	22	18	33	49	67	53	12	21
Contig9165_879	42	0	30	13	24	11	14	14	11	45	14	24	33	46	60	41	12	11
Contig9165_1366	25	0	12	24	21	23	18	30	11	26	10	27	28	18	45	10	10	16
Contig9165_1398	40	11	12	11	28	16	28	32	31	38	0	30	40	29	55	24	10	37
Contig91654_757	16	15	15	21	19	16	14	15	17	14	16	16	31	27	31	25	27	20
Contig91666_8226	12	14	22	13	13	14	16	10	14	20	29	16	31	28	36	31	23	13
Contig91666_8241	13	11	16	15	16	15	16	14	16	35	42	17	39	44	44	51	34	25
Contig91666_8340	10	10	30	31	10	0	37	37	23	31	56	29	45	54	52	58	30	26
Contig91666_8353	16	30	21	38	10	10	39	42	28	32	65	31	46	63	60	60	35	28
Contig91666_8637	13	17	15	18	10	12	12	16	16	32	38	14	16	32	19	35	19	0
Contig91666_9282	23	20	19	20	23	0	20	22	18	19	31	14	27	25	32	29	25	23
Contig91666_9307	25	20	22	38	23	10	20	20	27	37	34	20	25	31	47	28	45	28
Contig91688_1545	12	18	19	20	14	11	21	18	18	21	19	17	31	21	16	17	11	21
Contig91692_7299	10	12	10	24	11	0	14	14	24	28	38	10	26	31	24	36	29	14
Contig91692_7379	10	11	15	11	0	14	11	17	26	33	45	0	30	40	51	46	20	15
Contig91692_7382	12	10	14	11	0	11	11	17	15	31	39	11	19	35	46	48	18	14
Contig91692_7565	10	11	11	17	0	12	10	12	10	37	24	0	18	30	35	34	28	10
Contig91874_4209	25	10	22	21	10	10	18	13	15	21	34	0	24	31	32	34	14	31
Contig91933_8988	11	14	16	14	17	16	19	12	14	10	13	14	19	23	27	29	20	17
Contig91933_8992	13	18	16	15	15	15	21	12	16	10	13	20	20	26	30	41	15	13
Contig91933_9007	12	14	12	15	17	0	16	28	18	0	17	18	33	37	36	45	28	12
Contig91947_3756	13	11	25	0	11	13	12	12	27	32	26	14	39	36	39	50	18	23
Contig91947_3814	19	16	14	22	13	12	16	18	17	22	24	22	32	25	19	27	36	18
Contig91947_3816	18	16	10	18	10	12	17	16	15	21	23	19	29	23	18	26	31	15
Contig91947_3819	17	13	11	17	12	11	17	16	14	19	23	16	32	25	21	31	27	17
Contig9205_4584	13	12	14	11	11	12	13	13	15	14	22	14	18	20	25	15	19	15
Contig92129_1333	26	15	31	27	13	12	18	15	20	21	38	15	31	36	43	52	25	22
Contig92147_2525	11	10	17	22	11	0	17	17	16	41	36	14	42	46	45	44	26	16
Contig92147_2648	20	16	14	29	0	10	14	14	13	36	54	10	44	32	43	35	33	12
Contig92147_2653	18	15	14	25	0	10	12	13	17	24	48	11	40	20	26	21	24	11
Contig92147_4484	13	0	26	13	13	14	24	17	10	36	47	11	49	55	58	51	25	17
Contig92147_4488	14	11	29	14	14	17	17	14	10	39	43	15	52	54	58	50	27	19
Contig92186_1548	14	0	14	13	12	17	18	11	17	16	19	12	18	17	16	20	21	20
Contig92207_3456	19	19	15	21	12	13	16	17	16	20	32	12	16	33	33	33	32	14
Contig92207_3477	50	40	41	47	17	32	32	45	40	56	60	31	45	55	60	58	60	40
Contig92207_3482	38	18	28	36	14	25	23	31	30	42	41	13	32	44	44	44	44	15
Contig92220_568	21	11	10	12	10	0	13	23	10	32	46	0	32	26	46	41	31	11
Contig92220_673	33	14	25	25	0	22	25	18	22	43	57	12	42	40	52	61	36	23
Contig92220_681	28	13	27	14	10	24	20	19	16	38	48	12	38	34	50	59	27	24
Contig92220_689	33	11	15	14	0	12	16	16	15	27	46	12	22	16	43	53	29	16
Contig92220_708	20	11	15	11	0	10	16	12	17	12	38	0	20	18	35	45	19	12
Contig92220_716	19	12	15	13	0	12	17	11	15	14	28	10	32	33	36	38	15	17
Contig92220_728	18	15	15	16	12	11	16	13	17	19	26	12	31	23	29	32	20	16
Contig92300_171	12	11	12	13	0	11	11	11	13	20	21	12	27	19	36	31	18	14
Contig92300_271	14	15	18	20	11	0	20	19	14	23	43	15	22	21	44	39	23	20
Contig92300_288	16	15	23	21	11	0	20	16	17	36	48	19	25	24	30	32	26	16
Contig92309_115	12	15	28	31	10	0	23	15	24	25	58	0	43	43	58	47	37	25
Contig92309_118	22	14	25	30	12	0	25	15	15	28	52	10	40	47	52	49	43	32
Contig92320_3529	12	16	13	0	14	14	16	14	22	11	0	10	15	18	17	18	20	11
Contig9241_955	13	0	14	16	13	13	21	22	15	18	23	0	17	25	19	32	30	17
Contig92488_91	10	13	15	10	0	10	17	15	14	31	23	0	23	35	23	33	19	13
Contig92488_339	10	0	17	17	12	10	13	12	10	26	21	19	30	36	21	23	18	18
