siteID	numCs1	numCs2	numCs3	numCs4	numCs5	numCs6	numCs7	numCs8	numCs9	numCs10	numCs11	numCs12	numCs13	numCs14	numCs15	numCs16	numCs17	numCs18
Contig57281_4088	16	13	7	13	12	4	15	12	15	31	35	13	23	20	41	41	16	11
Contig57281_4111	17	17	13	17	12	10	23	18	13	29	49	16	38	38	47	43	32	18
Contig57281_4117	17	15	10	15	11	NA	10	15	11	23	44	7	33	35	43	35	18	17
Contig57281_4130	11	13	13	17	8	NA	18	15	15	30	44	NA	39	26	28	37	17	13
Contig57281_4160	11	8	13	28	9	NA	9	20	12	38	52	10	18	31	39	33	18	12
Contig57281_4210	28	7	15	14	15	NA	11	11	24	30	48	10	37	21	30	26	32	11
Contig57312_5201	14	14	13	16	9	NA	12	9	12	14	NA	16	19	16	19	15	12	15
Contig57314_7806	14	20	16	11	15	11	20	22	15	13	11	14	31	32	26	23	24	22
Contig57323_5571	14	13	8	22	12	12	NA	12	8	10	10	NA	18	12	14	15	21	12
Contig57333_7436	14	8	15	16	10	7	15	13	14	33	11	13	32	35	29	21	14	15
Contig57333_7671	15	5	14	6	8	14	9	15	19	21	45	NA	24	34	25	41	17	19
Contig57333_7684	13	11	14	11	14	15	12	15	15	20	45	9	25	42	43	43	17	20
Contig57333_7752	23	10	12	23	13	NA	22	14	20	39	46	12	46	49	43	40	33	27
Contig57333_7756	25	19	25	25	15	NA	23	17	31	47	49	14	48	53	47	49	44	30
Contig57333_7769	12	NA	23	25	13	20	17	13	26	53	48	11	41	45	52	50	42	14
Contig57354_2609	25	11	26	24	14	9	25	14	13	30	46	10	36	33	33	39	38	22
Contig57354_2670	23	10	10	10	9	NA	18	22	10	35	49	NA	32	46	54	50	34	25
Contig573561_3059	11	11	11	17	NA	10	19	14	15	20	19	15	24	30	25	22	31	16
Contig57360_6225	0	1	0	6	0	NA	0	0	0	2	2	NA	5	0	1	3	3	0
Contig57360_6228	13	13	18	13	12	NA	7	9	15	9	17	NA	10	19	17	12	17	7
Contig57374_8494	12	1	10	6	5	7	8	3	9	10	23	6	12	18	19	32	3	7
Contig57374_8497	23	19	16	21	20	12	20	19	18	37	40	19	39	38	31	46	17	24
Contig57374_8512	15	10	10	16	13	NA	13	13	11	20	25	11	21	23	22	22	11	18
Contig57394_1762	13	29	35	32	14	NA	30	26	14	51	35	18	37	41	25	38	29	42
Contig57394_1764	14	20	28	19	13	NA	25	18	2	41	32	5	23	35	0	25	17	30
Contig57394_2396	0	27	24	10	10	0	24	22	30	27	11	26	35	40	35	34	16	26
Contig57394_2400	23	23	19	NA	19	12	27	18	33	26	11	25	37	42	20	27	28	15
Contig57484_4012	22	17	38	20	15	13	27	15	27	15	20	10	25	8	32	44	29	11
Contig57487_875	17	14	10	23	18	14	24	21	14	16	18	18	23	20	25	28	30	23
Contig575_32875	17	13	13	15	12	NA	12	13	13	NA	13	13	18	22	25	27	15	18
Contig575_32882	17	14	10	13	12	NA	14	12	11	10	13	11	18	22	29	22	12	18
Contig57553_10282	16	11	22	13	NA	10	10	12	14	22	31	22	30	34	30	33	22	18
Contig57553_10285	18	15	26	19	16	NA	11	15	13	26	34	22	34	37	34	37	25	19
Contig57553_10298	19	12	18	25	19	12	18	20	13	21	28	18	35	41	45	37	27	15
Contig57553_10304	16	15	15	20	17	11	20	16	17	23	27	13	27	38	30	30	21	15
Contig57553_10334	13	11	10	15	10	NA	11	11	13	21	14	NA	17	18	20	22	20	18
Contig57557_300	17	17	27	13	17	16	19	16	19	20	22	16	20	18	19	25	27	19
Contig57557_311	24	27	28	20	5	20	25	16	23	19	28	6	25	18	29	33	22	16
Contig57557_2919	10	NA	10	14	9	10	10	13	19	17	10	NA	15	15	16	26	18	23
Contig57578_38	10	6	11	6	10	9	12	10	13	14	13	15	20	27	26	NA	30	12
Contig57578_40	4	3	0	2	10	5	6	7	10	5	9	7	11	29	17	5	26	10
Contig57578_57	24	7	10	10	18	13	16	8	11	15	19	17	17	24	12	8	13	15
Contig57598_5349	20	11	29	15	13	15	26	19	19	23	24	23	33	37	33	36	15	29
Contig57598_19917	8	9	7	9	13	11	11	10	9	7	13	7	15	15	16	12	9	13
Contig57598_19947	19	13	19	14	12	11	16	12	17	13	21	13	18	20	24	24	19	21
Contig5765_652	20	15	16	15	15	14	20	17	16	12	18	20	18	20	19	22	11	17
Contig5767_447	27	11	24	27	19	12	15	15	27	17	19	10	33	21	31	39	8	21
Contig5767_455	16	17	19	29	18	21	18	13	32	40	14	20	41	51	44	39	14	38
Contig5767_470	22	17	26	14	8	10	18	11	31	33	8	28	26	52	42	29	13	33
Contig5767_485	22	16	13	10	NA	12	11	24	26	26	26	26	35	51	38	35	25	33
Contig5767_494	33	27	33	23	12	14	22	28	28	31	39	26	48	55	53	46	29	42
Contig5767_516	24	24	31	23	26	18	34	29	31	31	43	27	44	45	41	47	30	41
Contig5767_525	41	39	47	40	26	34	37	44	40	58	55	46	58	77	71	63	51	59
Contig5767_530	44	39	42	40	31	34	38	47	42	69	55	47	60	73	64	61	54	66
Contig5767_558	47	29	48	44	30	16	42	38	36	46	45	42	60	52	58	51	36	42
Contig5767_587	51	32	33	39	23	29	34	38	37	65	62	37	64	67	73	62	44	60
Contig5767_615	41	34	32	41	17	20	30	32	44	62	52	43	57	58	57	57	46	51
Contig5767_624	25	19	20	25	13	16	20	21	27	41	28	19	44	49	49	35	37	32
Contig57678_2228	7	2	4	8	8	9	10	10	12	10	14	NA	5	24	8	20	8	4
Contig57713_16966	9	4	10	10	20	1	13	6	6	16	19	13	12	23	30	25	16	14
Contig57713_17001	11	11	22	23	18	11	15	14	12	20	28	NA	22	25	25	24	18	19
Contig57717_8635	10	27	26	29	8	7	34	24	16	29	46	33	40	58	33	50	28	27
Contig57717_8644	NA	14	13	19	9	11	29	16	14	17	33	34	29	43	29	47	17	25
Contig57734_2302	16	10	19	11	NA	15	14	10	16	14	19	14	22	25	23	27	14	12
Contig57739_914	12	13	11	11	8	8	8	13	8	11	9	9	11	15	13	10	21	17
Contig57740_6949	23	18	16	22	16	11	23	18	27	35	36	14	29	39	42	45	23	24
Contig57761_6168	33	24	21	21	11	NA	13	13	27	22	39	15	33	40	48	47	32	18
Contig57761_6175	21	24	24	18	10	9	21	16	17	20	38	17	30	44	51	48	13	15
Contig57761_6185	16	13	14	18	13	NA	11	15	18	18	35	15	22	39	35	42	21	13
Contig57761_6190	11	9	12	13	8	NA	10	11	15	16	29	13	17	33	37	39	15	NA
Contig57840_6489	31	19	14	31	NA	12	25	10	10	35	40	NA	35	36	37	42	19	14
Contig57840_6503	15	16	16	26	NA	14	22	24	29	37	45	10	36	37	43	44	33	11
Contig57840_6515	13	13	27	29	19	12	25	26	24	35	47	18	44	37	48	45	31	13
Contig57840_6597	15	11	15	10	NA	11	18	27	12	22	31	9	27	32	29	35	24	21
Contig57840_6603	7	0	5	0	9	NA	10	22	3	30	8	NA	1	27	14	30	19	6
Contig57841_962	16	17	16	20	11	12	18	13	16	38	40	10	27	43	43	44	21	16
Contig57841_974	16	17	18	22	NA	13	16	13	18	42	48	10	31	36	44	44	26	19
Contig57841_982	13	18	19	21	9	14	19	17	18	39	43	13	33	37	33	33	25	20
Contig57841_989	14	15	14	17	9	11	13	16	16	26	45	15	26	23	29	31	21	18
Contig57841_1006	13	15	15	22	NA	14	21	17	15	29	49	11	26	28	42	47	30	17
Contig57841_1349	13	9	21	22	9	11	16	23	22	38	43	10	34	23	45	39	29	25
Contig57841_1354	15	NA	19	18	9	8	15	20	17	28	32	8	24	22	38	22	26	23
Contig57879_8679	12	16	12	16	13	NA	14	17	11	21	15	10	19	21	20	17	18	21
Contig57904_17347	10	NA	11	13	9	10	8	10	20	10	26	10	22	37	28	35	15	10
Contig57904_17363	19	9	21	26	22	16	25	25	27	22	42	26	44	43	51	47	31	27
Contig57904_17381	39	28	34	35	25	28	31	32	38	41	52	39	52	58	49	50	38	33
Contig57914_1290	21	NA	11	16	16	13	16	12	18	29	28	NA	17	21	18	20	18	15
Contig57923_9906	13	9	16	18	8	8	7	17	13	16	44	8	22	32	26	21	20	10
Contig57938_3807	12	NA	12	16	14	11	13	9	19	16	20	16	22	19	17	19	13	16
Contig57938_3814	16	10	13	17	17	12	16	12	19	19	18	14	22	20	17	33	17	20
Contig57938_3819	17	11	14	16	12	12	14	11	19	21	15	11	16	27	14	20	20	18
Contig57960_751	22	12	25	25	12	NA	17	28	27	47	50	12	42	42	53	42	34	20
Contig57960_755	13	10	19	25	9	NA	27	25	25	44	47	12	46	37	50	38	38	24
Contig57982_688	14	11	10	11	NA	10	10	10	27	13	NA	20	17	33	30	29	16	12
Contig58_22701	11	11	13	12	12	NA	12	12	15	17	NA	20	14	18	21	15	14	14
Contig58_25567	14	12	10	18	13	12	20	16	14	21	13	19	17	24	18	25	18	18
Contig58_25597	27	17	12	13	10	14	15	19	10	10	NA	11	32	17	30	17	30	10
Contig58_25620	18	15	NA	15	10	12	16	16	15	18	10	19	20	22	24	20	23	18
Contig58003_2169	19	11	21	14	12	11	22	19	10	15	21	NA	21	16	20	26	27	12
Contig58003_2174	6	10	0	0	5	4	0	9	7	17	22	NA	24	4	0	15	12	3
Contig58003_2179	16	NA	20	18	12	10	24	11	16	21	22	NA	20	13	19	26	23	12
Contig5801_6159	16	10	11	16	10	10	11	12	14	19	14	NA	16	16	12	21	20	13
Contig5801_6434	17	18	15	19	10	10	19	14	13	20	46	NA	10	19	20	21	25	6
Contig5801_6447	15	17	15	19	NA	10	18	13	14	30	47	11	20	37	25	36	24	18
Contig5801_6466	11	14	14	16	11	NA	15	11	13	21	41	10	22	23	24	22	21	15
Contig5801_6473	12	14	15	17	13	NA	16	13	12	20	43	NA	21	24	22	25	18	18
Contig5801_6477	16	16	18	17	14	NA	13	17	7	16	42	9	16	19	14	21	23	12
Contig5801_6489	13	13	18	14	10	NA	20	17	18	24	37	9	24	19	19	28	21	15
Contig5801_6513	29	11	33	27	11	13	17	17	33	46	52	16	47	41	45	40	35	16
Contig58026_3776	11	11	12	11	11	NA	31	28	12	31	27	25	38	29	26	32	27	24
Contig58026_3795	11	7	9	10	11	NA	23	14	12	31	34	19	23	34	23	21	26	8
Contig58026_3799	10	12	21	11	10	NA	21	14	12	36	37	25	29	33	26	29	32	12
Contig58026_3861	13	14	14	13	NA	9	16	17	18	25	15	7	15	18	17	28	9	13
Contig58035_11949	15	23	20	15	17	22	18	15	22	14	9	20	23	28	17	26	15	20
Contig58059_11461	9	12	15	10	12	NA	16	16	17	12	13	12	17	35	23	21	8	15
Contig58063_345	13	21	28	20	17	15	23	30	22	35	30	14	47	39	31	54	12	20
Contig58063_378	12	19	26	12	14	NA	19	33	27	18	38	13	43	43	30	54	9	23
Contig58063_436	10	16	31	9	NA	11	31	17	21	18	53	NA	48	53	28	61	10	11
Contig58063_638	30	33	39	28	14	12	30	44	37	57	53	10	49	43	42	57	27	29
Contig58063_647	15	22	30	20	15	16	36	42	30	54	51	13	45	51	38	59	14	18
Contig58063_651	12	19	35	15	9	17	35	36	29	39	45	5	41	36	33	51	13	16
Contig58063_675	11	38	39	20	23	30	46	44	22	58	50	12	60	49	50	65	16	30
Contig58063_690	19	38	39	27	23	24	35	43	30	42	35	17	47	56	37	49	27	33
Contig58063_701	19	30	39	28	18	23	21	38	27	49	48	19	43	45	38	51	24	23
Contig58063_721	8	15	24	26	11	NA	15	15	8	29	26	10	27	24	14	24	NA	10
Contig58063_9740	23	20	40	23	16	7	19	31	17	42	70	15	47	46	51	68	14	20
Contig58063_9752	23	20	42	21	13	9	30	29	23	51	89	14	54	55	57	77	9	20
Contig58063_9810	23	29	44	33	11	NA	35	35	31	49	81	19	63	63	64	99	21	10
Contig58063_9815	29	35	46	40	14	10	26	44	30	49	93	14	63	69	62	92	27	15
Contig58063_9819	29	35	39	42	14	14	21	49	28	46	77	15	55	65	59	86	22	16
Contig58063_9831	14	23	24	17	13	14	15	31	14	30	56	12	35	37	44	49	19	17
Contig58063_9836	9	17	10	14	10	11	9	14	NA	29	44	10	29	32	34	39	12	15
Contig58091_18826	14	9	13	16	11	11	11	16	13	12	8	8	8	9	13	21	13	16
Contig58104_5435	0	5	17	10	7	NA	15	0	0	0	0	0	0	1	0	0	15	0
Contig58119_13813	23	10	11	27	10	NA	15	24	28	40	46	22	33	33	46	36	27	25
Contig58119_14034	30	12	29	35	10	10	26	29	12	46	47	22	36	34	53	46	30	36
Contig58119_14041	21	21	23	30	8	13	24	28	13	38	33	28	37	23	43	38	28	31
Contig58123_273	15	16	14	15	15	NA	21	10	15	12	NA	10	20	21	17	20	16	15
Contig58123_1218	13	12	11	16	11	NA	12	10	15	28	27	10	27	34	44	30	11	25
Contig58123_1293	11	NA	15	17	8	10	13	13	15	25	34	NA	19	27	27	31	25	15
Contig58124_1366	29	0	0	3	NA	20	6	7	0	15	19	7	14	21	0	21	21	4
Contig58124_1473	20	13	12	17	NA	16	19	17	14	19	18	NA	33	36	26	36	28	14
Contig58124_1477	30	26	25	13	NA	12	20	16	11	22	28	NA	33	34	35	29	31	23
Contig58140_3808	12	11	9	20	11	NA	9	7	30	43	39	25	13	11	29	30	15	27
Contig58147_1774	17	16	20	13	13	10	19	13	16	19	28	17	33	32	31	32	19	17
Contig58147_1791	NA	10	14	10	10	9	11	12	9	12	18	8	23	22	24	18	21	16
Contig58165_2657	22	25	25	36	34	16	42	16	26	33	23	29	33	28	41	34	22	34
Contig5820_7997	23	4	9	15	12	NA	14	22	17	11	23	27	31	33	0	35	13	13
Contig5820_8002	16	11	9	14	11	NA	13	14	16	22	26	22	33	42	17	36	15	15
Contig5820_8012	16	10	11	15	10	NA	12	28	10	12	16	22	31	34	21	30	16	15
Contig5820_8056	25	10	12	25	12	NA	30	20	35	26	29	25	43	49	43	48	36	33
Contig58201_4788	12	10	17	10	12	NA	15	26	14	40	31	22	39	35	36	37	39	22
Contig58201_4908	24	24	22	12	NA	12	22	24	23	21	30	10	44	49	41	38	35	30
Contig58201_4929	20	19	22	24	NA	19	10	23	32	54	33	17	48	55	41	40	40	27
Contig58232_8728	24	18	28	12	11	NA	14	17	28	10	NA	28	34	40	32	37	11	28
Contig58232_8734	25	22	25	23	10	8	25	26	28	11	NA	25	36	42	29	36	21	33
Contig58232_9756	18	17	12	17	14	NA	16	13	19	18	20	18	38	38	36	40	23	19
Contig58232_9793	12	10	12	13	13	15	12	NA	16	18	12	13	17	38	17	17	14	18
Contig58278_4889	21	11	18	24	13	NA	22	22	29	48	48	26	39	51	40	47	34	30
Contig58278_4908	0	0	0	20	8	NA	7	0	7	18	17	4	21	32	0	38	32	5
Contig58278_4932	14	9	11	11	15	NA	23	10	27	38	39	9	34	39	47	50	23	13
Contig58278_4948	8	NA	12	12	13	10	27	11	27	23	26	12	31	38	39	37	23	15
Contig58278_4953	8	13	10	10	12	NA	7	9	19	19	23	14	16	27	37	28	21	12
Contig58278_4962	14	12	10	14	16	NA	16	10	12	21	32	10	21	26	40	22	25	17
Contig58278_4966	13	10	10	15	13	NA	19	13	21	35	30	10	18	31	43	34	26	32
Contig58278_4986	8	NA	16	8	7	11	7	12	11	30	27	9	15	13	25	21	23	26
Contig58278_5089	12	9	11	10	18	NA	12	13	24	32	12	13	13	24	25	25	21	10
Contig58278_5118	15	15	22	11	10	10	13	11	13	42	10	13	18	19	16	26	21	15
Contig58278_5128	12	15	11	13	11	10	11	NA	19	38	13	15	14	17	19	27	17	16
Contig583_11268	12	11	18	16	7	12	7	13	17	NA	9	14	18	18	24	22	17	10
Contig58331_11249	25	32	37	27	24	15	33	24	33	9	NA	26	20	20	14	14	14	28
Contig58335_3351	22	11	25	17	13	NA	27	30	11	21	53	NA	43	42	40	42	18	11
Contig58335_3388	9	0	12	27	14	8	9	3	26	40	31	10	39	43	32	52	30	28
Contig58335_4055	15	13	17	18	11	NA	12	16	22	21	20	18	17	24	25	21	18	17
Contig584_21297	23	12	13	16	9	NA	22	12	10	11	9	11	31	34	42	37	27	9
Contig584_21338	20	15	22	13	13	12	26	22	21	37	27	24	33	36	40	40	34	20
Contig584_21355	13	17	12	15	15	12	17	31	20	38	17	32	31	37	42	39	36	15
Contig58404_4534	12	14	14	28	10	NA	26	27	29	35	15	13	39	32	29	32	30	22
Contig58417_5033	15	14	10	12	13	NA	11	13	25	16	9	13	15	28	17	15	15	29
Contig58451_6470	13	11	11	16	12	NA	12	21	9	18	11	12	16	20	21	24	20	14
Contig58451_6478	14	10	12	16	11	NA	10	11	10	13	9	NA	18	18	21	30	16	12
Contig58451_6649	18	15	12	13	NA	12	15	12	16	15	NA	18	18	18	17	21	9	16
Contig58452_4907	15	13	26	28	10	NA	22	15	24	36	23	16	42	27	32	28	19	31
Contig58452_4912	14	10	28	26	10	NA	20	12	21	31	20	12	33	25	31	28	18	31
Contig58452_4927	10	12	29	11	11	NA	11	11	13	27	12	NA	27	29	25	25	21	23
Contig58452_5259	13	11	14	15	9	10	15	11	12	24	28	NA	22	25	28	29	29	17
Contig58452_5318	13	11	13	15	10	10	12	12	27	33	49	10	37	38	43	44	29	17
Contig58477_11190	19	9	23	23	10	9	20	13	29	23	32	22	35	29	30	38	9	11
Contig58479_5323	5	10	8	12	11	NA	0	7	4	10	17	3	21	19	24	24	17	13
Contig58556_440	9	19	12	10	11	10	12	17	11	12	13	12	15	17	24	28	21	17
Contig58574_25017	28	10	25	30	12	11	22	26	36	53	48	24	37	40	46	51	32	34
Contig58591_11252	12	13	10	14	10	11	11	13	14	11	12	10	16	30	17	36	14	12
Contig58597_4140	29	33	10	22	6	23	23	26	31	14	NA	23	24	34	35	22	26	28
Contig58615_5852	20	15	19	15	15	17	16	18	13	16	NA	16	22	25	18	19	18	19
Contig58615_5856	15	14	18	12	16	13	12	18	13	18	NA	17	20	18	16	18	17	19
Contig58615_7832	23	34	33	39	21	12	40	26	34	20	NA	36	22	34	18	14	26	26
Contig58615_7842	23	22	35	26	25	14	24	19	18	20	NA	21	23	22	18	18	25	20
Contig58646_3884	25	16	20	16	7	14	18	15	27	25	30	17	25	29	30	34	26	17
Contig58646_3889	27	15	28	21	10	15	16	15	30	40	35	21	33	36	40	39	31	15
Contig58646_3950	12	NA	10	13	10	9	11	11	16	17	17	10	24	27	27	20	18	13
Contig58646_3952	10	NA	11	13	8	11	8	12	10	16	16	NA	21	24	25	23	15	12
Contig58656_2763	9	10	10	14	9	12	11	11	12	15	23	15	15	13	12	25	12	11
Contig58672_1873	14	10	13	12	21	NA	32	13	23	32	65	11	48	49	54	57	33	14
Contig58672_1879	10	11	NA	22	10	10	28	12	21	30	52	7	38	23	50	50	17	7
Contig58672_1885	13	10	NA	14	13	11	20	10	11	29	55	10	41	34	49	53	15	14
Contig58672_1891	10	11	NA	12	12	13	18	11	12	25	47	NA	37	31	52	45	15	14
Contig58672_1928	15	11	15	12	NA	19	28	26	30	31	50	11	43	48	53	47	31	25
Contig58697_9321	16	12	11	10	14	NA	12	13	13	18	NA	12	22	26	29	17	30	13
Contig58697_9326	14	16	11	12	10	NA	9	15	13	16	NA	11	18	21	29	17	30	17
Contig58699_7425	21	15	15	16	NA	9	19	12	15	19	44	9	30	42	43	30	23	12
Contig58699_7429	20	13	11	17	11	9	23	14	16	24	49	10	28	44	46	44	22	10
Contig58699_7449	13	14	12	11	10	NA	30	13	10	29	40	10	42	39	33	43	18	NA
Contig58699_7475	11	9	NA	13	13	10	15	13	11	35	40	10	18	29	34	35	13	13
Contig58699_7496	16	16	14	20	13	NA	17	17	22	44	44	13	37	43	44	39	25	18
Contig58699_7539	14	10	15	23	6	10	17	28	29	43	56	21	44	46	48	54	36	34
Contig58704_3070	5	6	15	7	10	5	8	10	7	18	16	6	8	17	14	11	25	25
Contig58704_3084	11	12	20	15	17	12	17	17	NA	23	31	12	22	21	25	22	29	26
Contig58704_3089	9	6	6	6	12	7	4	4	NA	15	20	10	12	13	8	19	14	3
Contig58709_7007	13	13	13	11	10	9	13	14	15	12	17	11	16	20	17	20	17	13
Contig58714_2064	15	10	10	11	9	NA	16	10	15	22	12	NA	13	14	17	21	12	12
Contig58725_20796	16	14	18	14	8	18	18	16	19	22	32	13	27	30	28	29	16	16
Contig58725_20805	10	11	13	14	8	NA	17	15	19	16	26	NA	25	24	26	21	13	16
Contig5874_8004	11	12	10	15	12	NA	16	11	8	14	NA	9	12	17	16	19	10	13
Contig5874_9168	12	12	9	15	8	NA	11	14	14	9	NA	12	9	8	11	10	7	11
Contig5874_9171	14	17	11	15	9	10	12	13	15	10	NA	14	13	10	16	17	11	16
Contig58753_228	13	14	12	7	12	11	14	NA	14	10	NA	12	11	10	12	11	10	13
Contig58764_3701	23	18	21	26	NA	12	22	11	27	35	NA	12	35	46	37	38	35	28
Contig58764_3720	3	16	10	12	NA	0	11	4	12	13	NA	9	20	19	27	4	9	6
Contig58764_3795	22	12	14	11	11	NA	15	12	19	11	14	15	17	42	21	36	31	16
Contig58771_14285	16	14	16	12	8	NA	21	21	17	20	29	12	36	24	35	39	22	14
Contig58771_14296	19	15	14	11	11	NA	29	18	14	15	25	10	35	25	35	41	26	20
Contig58794_397	16	NA	17	11	13	14	12	16	12	17	30	11	15	16	15	16	14	13
Contig58794_409	19	11	18	15	13	19	12	22	23	32	46	11	19	27	37	42	17	15
Contig58794_672	10	11	18	18	13	10	18	15	22	33	36	11	20	16	22	24	19	NA
Contig58794_709	14	10	19	17	NA	11	12	13	14	26	21	10	18	16	17	16	16	14
Contig58807_4537	17	14	16	23	15	NA	17	19	21	17	23	NA	16	20	23	25	23	15
Contig58807_4547	23	18	17	25	16	NA	19	21	25	9	27	NA	21	27	26	28	24	18
Contig5882_1800	14	11	10	11	NA	12	18	15	14	NA	26	11	16	17	26	33	14	11
Contig58828_6861	14	11	11	16	19	11	18	19	15	19	18	16	32	30	29	31	16	17
Contig5883_5109	12	12	15	10	11	NA	8	14	12	NA	28	11	33	21	31	19	15	13
Contig5883_5113	10	11	14	12	11	NA	16	13	11	NA	29	11	32	18	31	22	18	19
Contig5883_5117	10	12	12	12	10	NA	19	13	10	NA	29	7	23	19	30	25	18	11
Contig5883_5122	10	13	17	12	14	NA	18	13	9	11	35	NA	21	25	33	25	19	15
Contig5883_5165	14	10	17	28	NA	13	24	26	16	32	46	14	43	37	46	43	38	31
Contig58896_882	9	20	15	12	10	8	18	NA	15	14	15	9	18	32	35	24	8	11
Contig58896_1820	13	16	10	17	13	11	16	15	14	31	23	11	18	40	39	23	25	13
Contig58896_1845	14	17	17	19	13	16	21	20	27	36	29	14	25	27	30	30	29	14
Contig58896_1851	16	12	14	18	15	17	20	19	26	37	33	15	27	29	29	34	30	14
Contig58896_1856	12	10	13	18	15	14	21	18	26	34	28	14	28	25	33	29	27	11
Contig58896_1878	18	13	19	28	14	12	22	15	15	39	47	19	41	25	51	27	24	21
Contig58896_2860	13	9	12	11	11	NA	18	12	8	18	24	NA	17	22	23	18	20	14
Contig58896_2876	11	NA	7	11	10	8	13	12	12	22	20	13	14	17	20	15	18	14
Contig58896_12687	26	9	14	13	13	10	15	17	22	31	36	14	38	25	42	34	37	28
Contig58896_12690	25	9	23	13	14	12	27	20	18	33	37	13	36	31	45	36	35	30
Contig58896_12699	22	9	15	14	15	NA	15	18	14	36	22	13	36	20	41	30	29	28
Contig58896_12712	10	NA	8	16	13	11	19	12	15	41	29	13	35	31	41	32	28	24
Contig58896_12714	5	NA	9	11	9	9	13	8	14	33	31	12	13	29	38	31	27	22
Contig58944_4736	11	11	16	17	NA	10	13	12	14	30	24	7	17	20	24	24	17	14
Contig58944_4747	7	11	9	21	12	12	13	16	15	34	27	12	21	23	31	26	15	15
Contig58944_4809	26	13	14	19	9	NA	13	10	10	18	41	NA	35	50	39	40	24	26
Contig58944_17957	14	12	12	17	8	NA	13	14	12	17	12	9	19	16	17	33	17	11
Contig58944_18027	16	25	10	14	11	11	27	NA	24	10	31	11	25	40	39	43	29	21
Contig58944_18032	25	26	10	16	12	12	26	10	27	21	31	12	23	46	39	38	34	21
Contig590_10171	22	10	13	15	NA	11	16	27	32	32	33	13	30	34	24	38	36	20
Contig590_22638	14	12	13	21	10	10	14	23	8	18	8	18	17	9	23	10	16	14
Contig59014_7311	19	15	19	25	12	13	20	20	15	12	17	14	27	32	24	21	22	21
Contig59014_7315	16	13	18	19	10	9	18	18	9	12	19	15	20	30	20	24	19	17
Contig59041_24726	21	13	13	12	14	NA	17	24	10	25	24	11	31	37	29	42	31	14
Contig5906_18	21	19	25	21	14	16	17	25	20	25	50	16	27	41	32	39	22	18
Contig5906_29	22	16	27	26	14	15	21	32	17	39	50	13	33	39	44	40	38	19
Contig59066_6362	13	12	15	13	NA	10	18	12	14	16	13	13	18	25	17	17	11	17
Contig59139_278	27	22	10	24	11	9	25	29	32	33	NA	11	35	34	30	14	25	19
Contig59139_321	31	15	9	15	11	5	16	11	7	1	NA	7	29	15	20	7	14	13
Contig59140_478	26	20	8	28	10	13	12	29	24	19	NA	18	14	34	28	30	22	24
Contig59140_482	25	22	12	31	10	17	12	31	29	19	NA	22	21	38	36	37	20	37
Contig59147_14011	19	10	13	37	24	14	25	12	32	27	10	23	31	46	43	33	10	27
Contig59147_14025	28	12	25	34	18	20	29	13	23	30	20	28	27	37	43	38	28	25
Contig5916_149	17	14	17	19	10	NA	21	16	17	26	23	13	26	28	29	29	29	22
Contig5917_6047	15	13	24	24	18	10	13	28	23	31	33	10	18	37	26	30	27	NA
Contig59210_10917	11	24	14	22	10	10	16	11	12	11	NA	11	30	36	28	29	11	21
Contig59210_10976	13	13	13	10	11	NA	15	12	10	NA	9	13	20	28	14	17	13	21
Contig59210_11017	15	16	6	10	10	NA	24	13	20	13	NA	16	21	26	25	24	24	16
Contig59286_12161	12	16	9	16	12	NA	10	11	10	25	NA	12	11	10	25	16	13	16
Contig59286_12188	17	16	20	15	13	10	12	20	22	27	15	17	26	27	28	27	13	17
Contig59286_12200	22	16	20	22	16	14	15	21	17	21	17	20	27	31	25	32	20	23
Contig59286_12219	6	NA	7	2	4	4	5	18	6	9	5	9	12	26	10	26	9	8
Contig59286_12351	18	12	14	20	11	16	17	18	23	20	19	13	24	19	21	26	18	14
Contig59286_12362	19	20	13	12	9	22	14	20	32	26	18	8	21	22	35	22	23	17
Contig59286_12458	22	13	19	18	14	11	24	12	NA	17	19	13	18	21	21	19	14	14
Contig59286_12476	13	9	11	15	11	11	17	10	NA	14	17	10	10	17	16	16	14	11
Contig593_250	16	12	13	15	11	10	12	14	17	15	18	13	24	19	13	25	14	20
Contig593_267	11	14	16	17	10	14	17	17	18	15	22	14	30	17	NA	27	14	23
Contig593_270	12	13	13	14	10	11	15	7	17	12	15	14	12	15	NA	22	10	17
Contig593_2958	15	13	19	9	11	NA	24	11	19	14	20	15	23	19	NA	28	23	16
Contig59317_8501	15	27	10	10	14	10	17	10	23	35	12	NA	26	9	39	27	31	12
Contig59331_15501	15	11	NA	9	7	9	13	14	10	30	21	9	15	15	28	25	16	14
Contig59331_15510	14	NA	10	14	9	7	17	13	12	30	22	10	20	23	29	25	16	16
Contig59349_4435	11	10	16	15	10	12	19	12	21	21	18	16	17	15	15	16	20	17
Contig59371_3582	19	13	17	18	19	13	27	18	13	24	16	16	26	33	21	17	26	23
Contig59371_3589	13	14	13	20	14	NA	12	16	9	16	13	17	21	35	16	16	20	16
Contig59371_3599	19	20	15	17	19	NA	17	21	11	23	14	23	23	32	21	22	23	22
Contig59371_3619	16	16	18	15	18	NA	16	16	17	22	15	18	24	28	20	31	25	19
Contig5938_1981	11	10	8	10	8	9	6	10	11	10	16	12	13	10	15	11	13	5
Contig5938_1985	16	17	19	16	14	18	18	17	19	20	30	14	21	21	23	16	23	6
Contig5938_1992	7	9	12	10	8	15	6	15	13	10	23	8	13	14	8	13	20	6
