contig_gene,start_gene_2kb,end_gene_2kb,notes_gene,pval.treatment,adj.pval.pop,ID,Parent,Name,Alias,AED,eAED,Note,Ontology_term,Dbxref
Contig67368,2197,5195,"ID=OLUR_00027548;Name=OLUR_00027548;Alias=snap_masked-Contig67368-processed-gene-0.1;Note=Similar to Zkscan1: Zinc finger protein with KRAB and SCAN domains 1 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,MobiDBLite:mobidb-lite,Pfam:PF00096,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;Ontology_term=GO:0003676;",6.960542913569057e-14,5.6338574595278465e-12,ID=OLUR_00027548;,NA,Name=OLUR_00027548;,Alias=snap_masked-Contig67368-processed-gene-0.1;,NA,NA,Note=Similar to Zkscan1: Zinc finger protein with KRAB and SCAN domains 1 (Mus musculus OX%3D10090);,Ontology_term=GO:0003676;,"Dbxref=Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,MobiDBLite:mobidb-lite,Pfam:PF00096,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;"
Contig67368,1060,5195,ID=OLUR_00027547;Name=OLUR_00027547;Alias=snap_masked-Contig67368-processed-gene-0.0;Note=Protein of unknown function;,6.960542913569057e-14,5.6338574595278465e-12,ID=OLUR_00027547;,NA,Name=OLUR_00027547;,Alias=snap_masked-Contig67368-processed-gene-0.0;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig67758,3541,8755,"ID=OLUR_00012954;Name=OLUR_00012954;Alias=snap_masked-Contig67758-processed-gene-0.0;Note=Similar to ZBTB45: Zinc finger and BTB domain-containing protein 45 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,MobiDBLite:mobidb-lite,Pfam:PF00096,Pfam:PF13894,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;Ontology_term=GO:0003676;",4.5718469808147963e-4,0.0042683397134250615,ID=OLUR_00012954;,NA,Name=OLUR_00012954;,Alias=snap_masked-Contig67758-processed-gene-0.0;,NA,NA,Note=Similar to ZBTB45: Zinc finger and BTB domain-containing protein 45 (Homo sapiens OX%3D9606);,Ontology_term=GO:0003676;,"Dbxref=Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,MobiDBLite:mobidb-lite,Pfam:PF00096,Pfam:PF13894,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;"
Contig68197,1,8446,"ID=OLUR_00023104;Name=OLUR_00023104;Alias=snap_masked-Contig68197-processed-gene-0.0;Note=Similar to ptp-1: Tyrosine-protein phosphatase 1 (Caenorhabditis elegans OX%3D6239);Dbxref=CDD:cd00047,Gene3D:G3DSA:3.90.190.10,InterPro:IPR000242,InterPro:IPR029021,PRINTS:PR00700,Pfam:PF00102,ProSiteProfiles:PS50055,SMART:SM00194,SUPERFAMILY:SSF52799;Ontology_term=GO:0004725,GO:0006470;",0.005385427963868497,0.029827837289455504,ID=OLUR_00023104;,NA,Name=OLUR_00023104;,Alias=snap_masked-Contig68197-processed-gene-0.0;,NA,NA,Note=Similar to ptp-1: Tyrosine-protein phosphatase 1 (Caenorhabditis elegans OX%3D6239);,"Ontology_term=GO:0004725,GO:0006470;","Dbxref=CDD:cd00047,Gene3D:G3DSA:3.90.190.10,InterPro:IPR000242,InterPro:IPR029021,PRINTS:PR00700,Pfam:PF00102,ProSiteProfiles:PS50055,SMART:SM00194,SUPERFAMILY:SSF52799;"
Contig6832,304,5031,"ID=OLUR_00027735;Name=OLUR_00027735;Alias=maker-Contig6832-snap-gene-0.2;Note=Similar to TTN: Titin (Homo sapiens OX%3D9606);Dbxref=CDD:cd00096,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF07679,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;",9.326872240698253e-5,0.0010993467724208022,ID=OLUR_00027735;,NA,Name=OLUR_00027735;,Alias=maker-Contig6832-snap-gene-0.2;,NA,NA,Note=Similar to TTN: Titin (Homo sapiens OX%3D9606);,NA,"Dbxref=CDD:cd00096,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF07679,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;"
Contig68534,133,3791,ID=OLUR_00029319;Name=OLUR_00029319;Alias=snap_masked-Contig68534-processed-gene-0.0;Note=Similar to C38H2.2: Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 (Caenorhabditis elegans OX%3D6239);Dbxref=MobiDBLite:mobidb-lite;,0.0012214182825642473,0.009483214240790095,ID=OLUR_00029319;,NA,Name=OLUR_00029319;,Alias=snap_masked-Contig68534-processed-gene-0.0;,NA,NA,Note=Similar to C38H2.2: Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 (Caenorhabditis elegans OX%3D6239);,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig689,1,7035,ID=OLUR_00004352;Name=OLUR_00004352;Alias=maker-Contig689-snap-gene-0.6;Note=Protein of unknown function;,1.2205612418965755e-7,3.1970228417954887e-6,ID=OLUR_00004352;,NA,Name=OLUR_00004352;,Alias=maker-Contig689-snap-gene-0.6;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig695,1,20057,"ID=OLUR_00011341;Name=OLUR_00011341;Alias=maker-Contig695-snap-gene-0.3;Note=Similar to ttn-1: Titin homolog (Caenorhabditis elegans OX%3D6239);Dbxref=CDD:cd00096,Coils:Coil,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR022189,InterPro:IPR036179,MobiDBLite:mobidb-lite,Pfam:PF07679,Pfam:PF12510,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;",4.786101830042557e-5,5.908429376353042e-4,ID=OLUR_00011341;,NA,Name=OLUR_00011341;,Alias=maker-Contig695-snap-gene-0.3;,NA,NA,Note=Similar to ttn-1: Titin homolog (Caenorhabditis elegans OX%3D6239);,NA,"Dbxref=CDD:cd00096,Coils:Coil,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR022189,InterPro:IPR036179,MobiDBLite:mobidb-lite,Pfam:PF07679,Pfam:PF12510,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;"
Contig69521,149,9269,"ID=OLUR_00021574;Name=OLUR_00021574;Alias=maker-Contig69521-snap-gene-0.2;Note=Similar to THUMPD3: THUMP domain-containing protein 3 (Homo sapiens OX%3D9606);Dbxref=CDD:cd11715,Gene3D:G3DSA:3.30.2130.30,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF143437;",0.0016141584703157831,0.011645529683123702,ID=OLUR_00021574;,NA,Name=OLUR_00021574;,Alias=maker-Contig69521-snap-gene-0.2;,NA,NA,Note=Similar to THUMPD3: THUMP domain-containing protein 3 (Homo sapiens OX%3D9606);,NA,"Dbxref=CDD:cd11715,Gene3D:G3DSA:3.30.2130.30,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF143437;"
Contig69655,1,8442,"ID=OLUR_00023112;Name=OLUR_00023112;Alias=maker-Contig69655-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.10140,InterPro:IPR035897,MobiDBLite:mobidb-lite;",7.300183382630542e-6,1.149199986753167e-4,ID=OLUR_00023112;,NA,Name=OLUR_00023112;,Alias=maker-Contig69655-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.10140,InterPro:IPR035897,MobiDBLite:mobidb-lite;"
Contig70546,1,4318,"ID=OLUR_00024074;Name=OLUR_00024074;Alias=maker-Contig70546-snap-gene-0.3;Note=Similar to ABCB11: Bile salt export pump (Oryctolagus cuniculus OX%3D9986);Dbxref=Coils:Coil,Gene3D:G3DSA:1.20.1560.10,InterPro:IPR036640,MobiDBLite:mobidb-lite;Ontology_term=GO:0005524,GO:0016021;",1.7418587465083167e-11,8.063109182837907e-10,ID=OLUR_00024074;,NA,Name=OLUR_00024074;,Alias=maker-Contig70546-snap-gene-0.3;,NA,NA,Note=Similar to ABCB11: Bile salt export pump (Oryctolagus cuniculus OX%3D9986);,"Ontology_term=GO:0005524,GO:0016021;","Dbxref=Coils:Coil,Gene3D:G3DSA:1.20.1560.10,InterPro:IPR036640,MobiDBLite:mobidb-lite;"
Contig70546,3139,7742,"ID=OLUR_00024075;Name=OLUR_00024075;Alias=maker-Contig70546-snap-gene-0.4;Note=Similar to ABCB1: Multidrug resistance protein 1 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.20.1560.10,InterPro:IPR011527,InterPro:IPR036640,Pfam:PF00664,ProSiteProfiles:PS50929,SUPERFAMILY:SSF90123;Ontology_term=GO:0005524,GO:0016021,GO:0042626,GO:0055085;",0.005328011556287265,0.029614196858243895,ID=OLUR_00024075;,NA,Name=OLUR_00024075;,Alias=maker-Contig70546-snap-gene-0.4;,NA,NA,Note=Similar to ABCB1: Multidrug resistance protein 1 (Homo sapiens OX%3D9606);,"Ontology_term=GO:0005524,GO:0016021,GO:0042626,GO:0055085;","Dbxref=Gene3D:G3DSA:1.20.1560.10,InterPro:IPR011527,InterPro:IPR036640,Pfam:PF00664,ProSiteProfiles:PS50929,SUPERFAMILY:SSF90123;"
Contig70587,1,10087,ID=OLUR_00020217;Name=OLUR_00020217;Alias=maker-Contig70587-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,6.68321061642048e-5,7.946952649121932e-4,ID=OLUR_00020217;,NA,Name=OLUR_00020217;,Alias=maker-Contig70587-snap-gene-0.1;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig71190,2373,17190,"ID=OLUR_00013395;Name=OLUR_00013395;Alias=snap_masked-Contig71190-processed-gene-0.1;Note=Similar to Cdo1: Cysteine dioxygenase type 1 (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:2.60.120.10,InterPro:IPR010300,InterPro:IPR011051,InterPro:IPR014710,Pfam:PF05995,SUPERFAMILY:SSF51182;Ontology_term=GO:0005506,GO:0016702,GO:0055114;",0.003869299401362101,0.02342571987489177,ID=OLUR_00013395;,NA,Name=OLUR_00013395;,Alias=snap_masked-Contig71190-processed-gene-0.1;,NA,NA,Note=Similar to Cdo1: Cysteine dioxygenase type 1 (Rattus norvegicus OX%3D10116);,"Ontology_term=GO:0005506,GO:0016702,GO:0055114;","Dbxref=Gene3D:G3DSA:2.60.120.10,InterPro:IPR010300,InterPro:IPR011051,InterPro:IPR014710,Pfam:PF05995,SUPERFAMILY:SSF51182;"
Contig71414,1,15369,"ID=OLUR_00012993;Name=OLUR_00012993;Alias=maker-Contig71414-snap-gene-0.2;Note=Similar to neur: Protein neuralized (Drosophila melanogaster OX%3D7227);Dbxref=Gene3D:G3DSA:2.60.120.920,InterPro:IPR006573,Pfam:PF07177,ProSiteProfiles:PS51065,SMART:SM00588;",4.42885613651128e-6,7.755227286765667e-5,ID=OLUR_00012993;,NA,Name=OLUR_00012993;,Alias=maker-Contig71414-snap-gene-0.2;,NA,NA,Note=Similar to neur: Protein neuralized (Drosophila melanogaster OX%3D7227);,NA,"Dbxref=Gene3D:G3DSA:2.60.120.920,InterPro:IPR006573,Pfam:PF07177,ProSiteProfiles:PS51065,SMART:SM00588;"
Contig72583,1,6704,"ID=OLUR_00025509;Name=OLUR_00025509;Alias=maker-Contig72583-snap-gene-0.4;Note=Similar to Epb41l1: Band 4.1-like protein 1 (Rattus norvegicus OX%3D10116);Dbxref=Coils:Coil,InterPro:IPR014847,MobiDBLite:mobidb-lite,Pfam:PF08736,SMART:SM01195;",0.007261374765051454,0.037202463106249764,ID=OLUR_00025509;,NA,Name=OLUR_00025509;,Alias=maker-Contig72583-snap-gene-0.4;,NA,NA,Note=Similar to Epb41l1: Band 4.1-like protein 1 (Rattus norvegicus OX%3D10116);,NA,"Dbxref=Coils:Coil,InterPro:IPR014847,MobiDBLite:mobidb-lite,Pfam:PF08736,SMART:SM01195;"
Contig72720,1,5908,"ID=OLUR_00026612;Name=OLUR_00026612;Alias=maker-Contig72720-snap-gene-0.2;Note=Similar to Svil: Supervillin (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.40.20.10,InterPro:IPR007123,InterPro:IPR029006,MobiDBLite:mobidb-lite,Pfam:PF00626,SUPERFAMILY:SSF55753;",0.0011089505007211065,0.00882062315187657,ID=OLUR_00026612;,NA,Name=OLUR_00026612;,Alias=maker-Contig72720-snap-gene-0.2;,NA,NA,Note=Similar to Svil: Supervillin (Mus musculus OX%3D10090);,NA,"Dbxref=Gene3D:G3DSA:3.40.20.10,InterPro:IPR007123,InterPro:IPR029006,MobiDBLite:mobidb-lite,Pfam:PF00626,SUPERFAMILY:SSF55753;"
Contig74113,1,5718,"ID=OLUR_00020970;Name=OLUR_00020970;Alias=maker-Contig74113-snap-gene-0.2;Note=Similar to GOLGA1: Golgin subfamily A member 1 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,InterPro:IPR000237,Pfam:PF01465,ProSiteProfiles:PS50913,SMART:SM00755,SUPERFAMILY:SSF90257;",0.010587421123196467,0.0494511108569501,ID=OLUR_00020970;,NA,Name=OLUR_00020970;,Alias=maker-Contig74113-snap-gene-0.2;,NA,NA,Note=Similar to GOLGA1: Golgin subfamily A member 1 (Homo sapiens OX%3D9606);,NA,"Dbxref=Coils:Coil,InterPro:IPR000237,Pfam:PF01465,ProSiteProfiles:PS50913,SMART:SM00755,SUPERFAMILY:SSF90257;"
Contig75,5031,18947,"ID=OLUR_00000255;Name=OLUR_00000255;Alias=maker-Contig75-snap-gene-0.5;Note=Similar to TOE1: Target of EGR1 protein 1 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.30.420.10,InterPro:IPR006941,InterPro:IPR012337,InterPro:IPR036397,Pfam:PF04857,SUPERFAMILY:SSF53098;Ontology_term=GO:0003676;",1.098078467047662e-4,0.0012846564398295197,ID=OLUR_00000255;,NA,Name=OLUR_00000255;,Alias=maker-Contig75-snap-gene-0.5;,NA,NA,Note=Similar to TOE1: Target of EGR1 protein 1 (Homo sapiens OX%3D9606);,Ontology_term=GO:0003676;,"Dbxref=Gene3D:G3DSA:3.30.420.10,InterPro:IPR006941,InterPro:IPR012337,InterPro:IPR036397,Pfam:PF04857,SUPERFAMILY:SSF53098;"
Contig75534,1,1445,ID=OLUR_00031878;Name=OLUR_00031878;Alias=maker-Contig75534-snap-gene-0.1;Note=Similar to CCDC33: Coiled-coil domain-containing protein 33 (Homo sapiens OX%3D9606);,1.1733876822882773e-4,0.0013702116594597289,ID=OLUR_00031878;,NA,Name=OLUR_00031878;,Alias=maker-Contig75534-snap-gene-0.1;,NA,NA,Note=Similar to CCDC33: Coiled-coil domain-containing protein 33 (Homo sapiens OX%3D9606);,NA,NA
Contig75642,10741,13996,"ID=OLUR_00016539;Name=OLUR_00016539;Alias=snap_masked-Contig75642-processed-gene-0.0;Note=Similar to PRSS12: Neurotrypsin (Gorilla gorilla gorilla OX%3D9595);Dbxref=Gene3D:G3DSA:3.10.250.10,InterPro:IPR001190,InterPro:IPR017448,InterPro:IPR036772,PRINTS:PR00258,Pfam:PF00530,ProSiteProfiles:PS50287,SMART:SM00202,SUPERFAMILY:SSF56487;Ontology_term=GO:0005044,GO:0016020;",0.007489789322276228,0.03787946225372824,ID=OLUR_00016539;,NA,Name=OLUR_00016539;,Alias=snap_masked-Contig75642-processed-gene-0.0;,NA,NA,Note=Similar to PRSS12: Neurotrypsin (Gorilla gorilla gorilla OX%3D9595);,"Ontology_term=GO:0005044,GO:0016020;","Dbxref=Gene3D:G3DSA:3.10.250.10,InterPro:IPR001190,InterPro:IPR017448,InterPro:IPR036772,PRINTS:PR00258,Pfam:PF00530,ProSiteProfiles:PS50287,SMART:SM00202,SUPERFAMILY:SSF56487;"
Contig75783,317,6177,"ID=OLUR_00023704;Name=OLUR_00023704;Alias=snap_masked-Contig75783-processed-gene-0.0;Note=Similar to FCP1: RNA polymerase II subunit A C-terminal domain phosphatase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX%3D559292);Dbxref=CDD:cd00027,Coils:Coil,Gene3D:G3DSA:3.40.50.1000,Gene3D:G3DSA:3.40.50.10190,InterPro:IPR001357,InterPro:IPR023214,InterPro:IPR036420,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50172,SMART:SM00292,SUPERFAMILY:SSF52113;",9.207889948888783e-4,0.007636407800620697,ID=OLUR_00023704;,NA,Name=OLUR_00023704;,Alias=snap_masked-Contig75783-processed-gene-0.0;,NA,NA,Note=Similar to FCP1: RNA polymerase II subunit A C-terminal domain phosphatase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX%3D559292);,NA,"Dbxref=CDD:cd00027,Coils:Coil,Gene3D:G3DSA:3.40.50.1000,Gene3D:G3DSA:3.40.50.10190,InterPro:IPR001357,InterPro:IPR023214,InterPro:IPR036420,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50172,SMART:SM00292,SUPERFAMILY:SSF52113;"
Contig769,2339,17468,"ID=OLUR_00005595;Name=OLUR_00005595;Alias=maker-Contig769-snap-gene-0.5;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;",1.450571161814376e-4,0.0016273837918297036,ID=OLUR_00005595;,NA,Name=OLUR_00005595;,Alias=maker-Contig769-snap-gene-0.5;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;"
Contig77090,578,5689,ID=OLUR_00026895;Name=OLUR_00026895;Alias=snap_masked-Contig77090-processed-gene-0.0;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,0.003913949204910372,0.023632068844289117,ID=OLUR_00026895;,NA,Name=OLUR_00026895;,Alias=snap_masked-Contig77090-processed-gene-0.0;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig7723,1,4661,"ID=OLUR_00027720;Name=OLUR_00027720;Alias=snap_masked-Contig7723-processed-gene-0.1;Note=Protein of unknown function;Dbxref=InterPro:IPR011641,SMART:SM01411;",0.001607841565597675,0.011644502337022486,ID=OLUR_00027720;,NA,Name=OLUR_00027720;,Alias=snap_masked-Contig7723-processed-gene-0.1;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=InterPro:IPR011641,SMART:SM01411;"
Contig78755,2508,9513,"ID=OLUR_00021703;Name=OLUR_00021703;Alias=maker-Contig78755-snap-gene-0.1;Note=Similar to MCM3AP: Germinal-center associated nuclear protein (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR031907,Pfam:PF16769;",1.640875902080129e-5,2.3859119997940748e-4,ID=OLUR_00021703;,NA,Name=OLUR_00021703;,Alias=maker-Contig78755-snap-gene-0.1;,NA,NA,Note=Similar to MCM3AP: Germinal-center associated nuclear protein (Homo sapiens OX%3D9606);,NA,"Dbxref=InterPro:IPR031907,Pfam:PF16769;"
Contig79203,1,9392,"ID=OLUR_00021854;Name=OLUR_00021854;Alias=maker-Contig79203-snap-gene-0.2;Note=Similar to Nf2: Merlin (Fragment) (Rattus norvegicus OX%3D10116);Dbxref=CDD:cd13194,Coils:Coil,Gene3D:G3DSA:1.25.40.1020,Gene3D:G3DSA:2.30.29.30,InterPro:IPR000299,InterPro:IPR008954,InterPro:IPR011259,InterPro:IPR011993,InterPro:IPR018980,Pfam:PF00769,Pfam:PF09380,ProSiteProfiles:PS50057,SMART:SM01196,SUPERFAMILY:SSF48678,SUPERFAMILY:SSF50729;Ontology_term=GO:0003779,GO:0005856;",1.7455116768975994e-6,3.498257674241427e-5,ID=OLUR_00021854;,NA,Name=OLUR_00021854;,Alias=maker-Contig79203-snap-gene-0.2;,NA,NA,Note=Similar to Nf2: Merlin (Fragment) (Rattus norvegicus OX%3D10116);,"Ontology_term=GO:0003779,GO:0005856;","Dbxref=CDD:cd13194,Coils:Coil,Gene3D:G3DSA:1.25.40.1020,Gene3D:G3DSA:2.30.29.30,InterPro:IPR000299,InterPro:IPR008954,InterPro:IPR011259,InterPro:IPR011993,InterPro:IPR018980,Pfam:PF00769,Pfam:PF09380,ProSiteProfiles:PS50057,SMART:SM01196,SUPERFAMILY:SSF48678,SUPERFAMILY:SSF50729;"
Contig79991,1,2373,ID=OLUR_00030984;Name=OLUR_00030984;Alias=snap_masked-Contig79991-processed-gene-0.0;Note=Protein of unknown function;,0.0014360350662626347,0.010751165269808268,ID=OLUR_00030984;,NA,Name=OLUR_00030984;,Alias=snap_masked-Contig79991-processed-gene-0.0;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig80637,1,5232,"ID=OLUR_00024079;Name=OLUR_00024079;Alias=maker-Contig80637-snap-gene-0.3;Note=Similar to Topors: E3 ubiquitin-protein ligase Topors (Mus musculus OX%3D10090);Dbxref=CDD:cd16574,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,InterPro:IPR017907,MobiDBLite:mobidb-lite,Pfam:PF13923,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,SMART:SM00184,SUPERFAMILY:SSF57850;",0.001204260186409986,0.009377020171554883,ID=OLUR_00024079;,NA,Name=OLUR_00024079;,Alias=maker-Contig80637-snap-gene-0.3;,NA,NA,Note=Similar to Topors: E3 ubiquitin-protein ligase Topors (Mus musculus OX%3D10090);,NA,"Dbxref=CDD:cd16574,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,InterPro:IPR017907,MobiDBLite:mobidb-lite,Pfam:PF13923,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,SMART:SM00184,SUPERFAMILY:SSF57850;"
Contig81774,1,3203,ID=OLUR_00028080;Name=OLUR_00028080;Alias=maker-Contig81774-snap-gene-0.1;Note=Protein of unknown function;,0.008122506207267077,0.04014212383722479,ID=OLUR_00028080;,NA,Name=OLUR_00028080;,Alias=maker-Contig81774-snap-gene-0.1;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig82531,1,3491,"ID=OLUR_00029707;Name=OLUR_00029707;Alias=maker-Contig82531-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;",0.006893671929030125,0.03558931259501208,ID=OLUR_00029707;,NA,Name=OLUR_00029707;,Alias=maker-Contig82531-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;"
Contig8300,1,5547,"ID=OLUR_00027067;Name=OLUR_00027067;Alias=snap_masked-Contig8300-processed-gene-0.0;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.40.50.150,InterPro:IPR029063,SUPERFAMILY:SSF53335;",3.7249248861048815e-4,0.0035568789076988335,ID=OLUR_00027067;,NA,Name=OLUR_00027067;,Alias=snap_masked-Contig8300-processed-gene-0.0;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=Gene3D:G3DSA:3.40.50.150,InterPro:IPR029063,SUPERFAMILY:SSF53335;"
Contig84005,403,7722,"ID=OLUR_00024102;Name=OLUR_00024102;Alias=snap_masked-Contig84005-processed-gene-0.0;Note=Similar to BRD7: Bromodomain-containing protein 7 (Gallus gallus OX%3D9031);Dbxref=Coils:Coil,InterPro:IPR021900,MobiDBLite:mobidb-lite,Pfam:PF12024;",2.9180726649088538e-5,3.9762956927396004e-4,ID=OLUR_00024102;,NA,Name=OLUR_00024102;,Alias=snap_masked-Contig84005-processed-gene-0.0;,NA,NA,Note=Similar to BRD7: Bromodomain-containing protein 7 (Gallus gallus OX%3D9031);,NA,"Dbxref=Coils:Coil,InterPro:IPR021900,MobiDBLite:mobidb-lite,Pfam:PF12024;"
Contig8443,3546,13363,"ID=OLUR_00017188;Name=OLUR_00017188;Alias=maker-Contig8443-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:4.10.1000.10,InterPro:IPR000571,InterPro:IPR036855,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50103,SUPERFAMILY:SSF90229;Ontology_term=GO:0046872;",0.0024489331340516443,0.01617101889883752,ID=OLUR_00017188;,NA,Name=OLUR_00017188;,Alias=maker-Contig8443-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,Ontology_term=GO:0046872;,"Dbxref=Gene3D:G3DSA:4.10.1000.10,InterPro:IPR000571,InterPro:IPR036855,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50103,SUPERFAMILY:SSF90229;"
Contig84539,1,5847,ID=OLUR_00014016;Name=OLUR_00014016;Alias=snap_masked-Contig84539-processed-gene-0.1;Note=Protein of unknown function;Dbxref=Coils:Coil;,0.0019515509197179314,0.013712480922116419,ID=OLUR_00014016;,NA,Name=OLUR_00014016;,Alias=snap_masked-Contig84539-processed-gene-0.1;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=Coils:Coil;
Contig85299,1284,13359,"ID=OLUR_00017195;Name=OLUR_00017195;Alias=maker-Contig85299-snap-gene-0.1;Note=Similar to yngI: Putative acyl-CoA synthetase YngI (Bacillus subtilis (strain 168) OX%3D224308);Dbxref=Gene3D:G3DSA:3.30.300.30,InterPro:IPR025110,Pfam:PF13193,SUPERFAMILY:SSF56801;",2.0916189138698137e-4,0.002263100464525004,ID=OLUR_00017195;,NA,Name=OLUR_00017195;,Alias=maker-Contig85299-snap-gene-0.1;,NA,NA,Note=Similar to yngI: Putative acyl-CoA synthetase YngI (Bacillus subtilis (strain 168) OX%3D224308);,NA,"Dbxref=Gene3D:G3DSA:3.30.300.30,InterPro:IPR025110,Pfam:PF13193,SUPERFAMILY:SSF56801;"
Contig855,2896,18242,"ID=OLUR_00011399;Name=OLUR_00011399;Alias=maker-Contig855-snap-gene-0.1;Note=Similar to FBN1: Fibrillin-1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00054,Gene3D:G3DSA:2.10.25.10,InterPro:IPR000152,InterPro:IPR000742,InterPro:IPR001881,InterPro:IPR009030,InterPro:IPR018097,Pfam:PF07645,ProSitePatterns:PS00010,ProSitePatterns:PS01187,ProSiteProfiles:PS50026,SMART:SM00179,SMART:SM00181,SUPERFAMILY:SSF57184;Ontology_term=GO:0005509;",0.005964191704798236,0.03249889955527013,ID=OLUR_00011399;,NA,Name=OLUR_00011399;,Alias=maker-Contig855-snap-gene-0.1;,NA,NA,Note=Similar to FBN1: Fibrillin-1 (Homo sapiens OX%3D9606);,Ontology_term=GO:0005509;,"Dbxref=CDD:cd00054,Gene3D:G3DSA:2.10.25.10,InterPro:IPR000152,InterPro:IPR000742,InterPro:IPR001881,InterPro:IPR009030,InterPro:IPR018097,Pfam:PF07645,ProSitePatterns:PS00010,ProSitePatterns:PS01187,ProSiteProfiles:PS50026,SMART:SM00179,SMART:SM00181,SUPERFAMILY:SSF57184;"
